organic_core,metal_node,topology,smiles,lcd,pld,density,agsa,co2n2_co2_mol_kg,co2n2_n2_mol_kg,co2ch4_co2_mol_kg,co2ch4_ch4_mol_kg,selfies_safe,mask,train/test,scscore
sym_5_vae_196,sym_7_mc_4,tpt,[Lr]c1ccc(C#Cc2c(C3c4ccccc4c5c6ccccc63)c5c(C#Cc7ccc([Lr])cc7)c8c2c9c%10ccccc%10C8c%11ccccc9%11)cc1,55.74856,52.3374,0.113848,7178.2,0.280671692,0.484434984,0.993220912,4.186306147,TRUE,TRUE,0,4.117631303
sym_4_on_7,sym_4_mc_1,diab,[Lr]c1ccc(C#Cc2c(C3c4ccccc4c5c6ccccc63)c5c(C#Cc7ccc([Lr])cc7)c8c2c9c%10ccccc%10C8c%11ccccc9%11)cc1,33.59766,26.82989,0.096698,7678.2,0.362160071,0.564995676,0.993197194,4.306597508,TRUE,TRUE,0,4.117631303
sym_5_vae_BR911,sym_7_mc_4,stp,[Lr]n1cc(ccc(cn([Lr])c2)c3c2cc4)c3c4c1,34.97085,33.53504,0.157538,6455.11,0.178851685,0.355873373,0.993183633,3.496918349,TRUE,TRUE,1,3.305620905
sym_5_on_12,sym_8_mc_8,csq,[Lr]c1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc([Lr])cc4)cc3)cc2)cc1,93.92258,89.73482,0.0507278,8027.66,0.336366672,0.8284611,0.993165171,5.282900993,TRUE,TRUE,1,3.724608537
sym_3_vae_2082,sym_9_mc_5,spn,[Lr]C#Cc1c(C2c3ccccc3c4c5ccccc52)c4c(C#C[Lr])c6c1c7c8ccccc8C6c9ccccc79,39.7505,33.71984,0.224223,3549.55,0.360276327,0.259977803,0.993148586,2.702290459,TRUE,TRUE,1,3.910478804
sym_5_vae_196,sym_5_mc_2,nbob,[Lr]c1n(N)c([Lr])nn1,10.43514,6.62292,0.754441,2622.37,0.364448859,0.198635858,0.993031079,2.396695593,TRUE,TRUE,0,1.783111318
None,sym_8_mc_9,reo,[Lr]c1cc(CC2)c3c(CCc4cc([Lr])cc2c43)c1,23.69635,10.54046,0.555867,2817.04,0.296789393,0.190427263,0.992993147,2.362179866,TRUE,TRUE,1,3.766457726
sym_5_vae_84,sym_7_mc_4,tpt,[Lr]c1nnc(nn1)[Lr],10.27845,7.9663,0.542867,4394.87,0.277399634,0.252300845,0.992979751,3.495713754,TRUE,TRUE,1,1.638658707
sym_5_on_13,sym_7_mc_4,stp,CCc1c(CC)c([Lr])[nH]c1c2nc(c3c(CC)c(CC)c([Lr])[nH]3)ccc2,45.29558,43.08677,0.175429,5630.74,0.279933477,0.339570906,0.992924747,3.452161433,TRUE,TRUE,1,3.725384204
sym_5_vae_298,sym_7_mc_4,stp,[Lr]c1cc2ccc3c4c2c(c1)ccc4cc(c3)[Lr],34.97647,33.88522,0.215803,5510.42,0.259512318,0.357076309,0.99272349,3.835640774,TRUE,TRUE,1,3.565568537
sym_5_vae_304,sym_7_mc_4,stp,[Lr]c1c(C2c3c(C4c5ccccc52)cccc3)c4c([Lr])cc1,21.06849,19.07851,0.572639,2305.92,0.466391284,0.187911834,0.992688839,2.402471962,TRUE,TRUE,1,3.016591665
sym_4_vae_2723,sym_9_mc_5,iac,[Lr]c1c2cccc([Lr])c2ccc1,13.23441,9.58242,0.717356,2667.96,0.30867264,0.185291881,0.992612901,2.306660066,TRUE,TRUE,0,2.015409169
sym_4_on_8,sym_8_mc_9,flu,[Lr]c1ccc(c2c1nsn2)[Lr],12.55013,7.00618,0.75601,2618.77,0.338580367,0.213980037,0.992609122,2.52379616,TRUE,TRUE,0,2.303738833
sym_5_on_13,sym_5_mc_2,nbob,[Lr]c1c(Nc2ccccc2)cc([Lr])c(Nc3ccccc3)c1,12.29808,8.69087,0.617807,2827.13,0.403506303,0.23008788,0.99260711,2.951529506,TRUE,TRUE,1,2.665131222
None,sym_3_mc_0,srs,[Lr]c1cc2[nH]c(c3ccc(c4[nH]c5cc([Lr])ccc5n4)cc3)nc2cc1,64.2339,55.97968,0.0282796,6944.91,0.309188132,1.312776994,0.992602667,7.419746137,TRUE,TRUE,1,4.304249428
sym_5_vae_434,sym_7_mc_4,stp,[Lr]c(c1)cc2c(=O)oc3cc([Lr])cc4c3c2c1oc4=O,31.25372,30.62845,0.281216,4595.49,0.246701198,0.279012224,0.992587099,2.988055076,TRUE,TRUE,1,3.145289611
sym_5_vae_BR3264,sym_5_mc_2,ssb,[Lr]c1ccc(cc1)[Lr],17.68576,14.41497,0.333095,5030.25,0.503406915,0.316009963,0.992560062,2.827388282,TRUE,TRUE,1,1.602361332
None,sym_4_mc_1,lcs,[Lr]c1ccc(C2Nc(c(N2)c3cc(C(C)(C)C)c4)c5cc(C(C)(C)C)cc6c7c(NC(c8ccc([Lr])cc8)N7)c4c3c56)cc1,36.4524,28.82987,0.0821404,7840.32,0.331730498,0.605150428,0.992388236,4.416930145,TRUE,TRUE,1,4.309125239
sym_5_on_11,sym_7_mc_4,tpt,[Lr]C1=CNC(=CC1)[Lr],49.39272,46.7601,0.0870955,7890.09,0.154176288,0.516851259,0.992363478,3.259018932,TRUE,TRUE,1,1.865097662
sym_3_vae_1168,sym_3_mc_0,srsb,[Lr]c1ccc(cc1)C#CC#Cc1ccc(cc1)[Lr],56.50619,53.72248,0.0280845,7795.38,0.30346798,1.363986335,0.992293733,7.676383505,TRUE,TRUE,1,2.8541225
sym_3_vae_644,sym_6_mc_3,pyr,CCCCCCc1c(c2c(CCCCCC)cc([Lr])s2)sc([Lr])c1,12.58424,6.75199,0.54746,3887.15,0.267727411,0.247718994,0.992287543,3.811188983,TRUE,TRUE,1,3.663384238
sym_4_on_6,sym_9_mc_5,iac,[Lr]c1cc(CC2)c3c(CCc4cc([Lr])cc2c43)c1,16.00161,12.94655,0.460111,3913.86,0.271942237,0.21386307,0.992122596,2.739326634,TRUE,TRUE,1,3.766457726
sym_5_on_13,sym_7_mc_4,tpt,[Lr]c1c(Nc2ccccc2)cc([Lr])c(Nc3ccccc3)c1,33.44952,30.6136,0.249406,4673.99,0.15539993,0.248119617,0.991994329,2.629839642,TRUE,TRUE,1,2.665131222
sym_5_vae_317,sym_5_mc_2,ssb,[Lr]c1c2cccc([Lr])c2ccc1,18.3928,9.9522,0.431619,4358.67,0.4658731,0.300704276,0.991941487,3.051981104,TRUE,TRUE,1,2.015409169
sym_5_vae_1038,sym_7_mc_4,stp,[Lr]c1ccc(c2c1CC2)[Lr],30.24355,29.27815,0.305799,4104.44,0.552579549,0.301652779,0.991876316,3.295536728,TRUE,TRUE,1,2.201276483
sym_5_vae_304,sym_7_mc_4,tpt,[Lr]c1cc2ccc3c4c2c(c1)ccc4cc(c3)[Lr],24.83955,22.04497,0.291634,4981.97,0.272518444,0.299093023,0.991870383,3.28463739,TRUE,TRUE,1,3.565568537
sym_3_vae_762,sym_6_mc_3,pyr,[Lr]c1c2cccc([Lr])c2ccc1,10.41468,8.26737,0.530327,4190.92,0.238866823,0.233796336,0.991855494,3.249841499,TRUE,TRUE,1,2.015409169
sym_5_on_9,sym_12_mc_11,ftw,CSC/C(c1ccc([Lr])cc1)=C(CSC)\c2ccc([Lr])cc2,19.03271,6.12644,0.518388,3981,0.286327135,0.215562253,0.991818337,3.090101852,TRUE,TRUE,0,2.511106838
sym_4_vae_153,sym_4_mc_1,lcsb,[Lr]c1c(C)nn([Lr])c1C,10.48567,7.01184,0.474423,5017.27,0.302198772,0.273145295,0.991732858,3.445912841,TRUE,TRUE,1,2.306570911
sym_5_vae_84,sym_7_mc_4,stp,[Lr]c1ccc(s1)c1ccc(s1)[Lr],12.43599,8.22896,0.457421,4784.5,0.41165794,0.259740569,0.991713047,3.248709871,TRUE,TRUE,0,2.244038188
sym_5_on_12,sym_8_mc_7,csq,[Lr]C1=CC2=C(C=C([Lr])[SH]2)[SH]1,27.68691,26.20243,0.431016,3815.24,0.323852416,0.285326559,0.991675514,3.242533555,TRUE,TRUE,1,2.223989002
sym_3_vae_192,sym_8_mc_9,the,[Lr]c1cc(S(=O)(c2cc([Lr])ccc23)=O)c3cc1,33.93876,25.10468,0.281936,4095.76,0.347839024,0.26134241,0.991671288,2.391585721,TRUE,TRUE,1,3.070967422
sym_4_on_8,sym_13_mc_12,ith,[Lr]c1ccc(cc1)N=Nc1ccc(cc1)[Lr],14.25744,10.21819,0.344147,5826.71,0.321394998,0.319571998,0.991621154,3.273972277,TRUE,TRUE,1,1.831911922
sym_3_vae_762,sym_9_mc_5,spn,[Lr]c1cc(c2ccnc([Lr])c2)ccn1,40.12443,32.60404,0.199913,3638.17,0.349579983,0.250330563,0.99156676,2.240423328,TRUE,TRUE,1,2.686864277
sym_5_vae_317,sym_5_mc_2,lvtb,[Lr]c1ccc(C#Cc2c(C3c4ccccc4c5c6ccccc63)c5c(C#Cc7ccc([Lr])cc7)c8c2c9c%10ccccc%10C8c%11ccccc9%11)cc1,37.86326,33.27696,0.130163,6594.94,0.377474988,0.469640329,0.991532865,3.847798046,TRUE,TRUE,1,4.117631303
sym_4_on_6,sym_16_mc_6,gar,[Lr]c1ccc(cc1)N=Nc1ccc(cc1)[Lr],16.42058,12.34775,0.283631,6144.88,0.318301794,0.354574162,0.991521022,3.566325208,TRUE,TRUE,1,1.831911922
sym_5_vae_304,sym_5_mc_2,ssa,[Lr]c1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc([Lr])cc4)cc3)cc2)cc1,80.63682,73.41875,0.0297919,8537.84,0.294184921,1.270048798,0.991515996,7.54992069,TRUE,TRUE,1,3.724608537
sym_5_on_12,sym_7_mc_4,stp,[Lr]c1ccc(c2c1OCO2)[Lr],23.83886,22.63854,0.396074,3664.72,0.289691156,0.2446384,0.991470013,2.944864712,TRUE,TRUE,1,2.280177819
sym_5_vae_70,sym_5_mc_2,ssa,[Lr]C1=CC2=C(C=C([Lr])[SH]2)[SH]1,24.65758,24.00884,0.580491,2472.53,0.400212784,0.248823294,0.991411395,2.954511705,TRUE,TRUE,1,2.223989002
None,sym_6_mc_3,nia,[Lr]c1ccc(c2c1nsn2)[Lr],10.37918,6.2977,0.804647,2831.95,0.227868723,0.169880437,0.991340259,2.39361202,TRUE,TRUE,1,2.303738833
sym_5_vae_196,sym_5_mc_2,ssa,[Lr]C12C=CC(C=C1)(C=C2)[Lr],12.0029,7.77892,0.538374,4241.34,0.329260447,0.285799913,0.99122926,3.573059589,TRUE,TRUE,1,1.831772347
sym_4_on_8,sym_13_mc_12,ith,c1c2cc([Lr])ccc2nc(c(n3)ccc4c3ccc([Lr])c4)c1,16.51448,11.20828,0.316362,5625.24,0.364705788,0.331319169,0.991203973,3.404299303,TRUE,TRUE,1,4.249720387
sym_4_vae_107,sym_3_mc_0,ctn,[Lr]c1ccc(C#Cc2c(C3c4ccccc4c5c6ccccc63)c5c(C#Cc7ccc([Lr])cc7)c8c2c9c%10ccccc%10C8c%11ccccc9%11)cc1,39.28236,33.90467,0.0703057,7451.89,0.349295073,0.672689335,0.991198766,4.795328383,TRUE,TRUE,0,4.117631303
sym_4_on_6,sym_16_mc_14,gar,[Lr]C1NNC(=C1)[Lr],7.40671,5.86157,1.28755,1354.14,0.253644044,0.073499296,0.991079034,1.138474704,TRUE,TRUE,1,1.652225259
sym_3_vae_210,sym_6_mc_3,pyr,[Lr]c1c(C)nn([Lr])c1C,12.6306,8.78328,0.438216,4945.17,0.245549158,0.230669459,0.991069846,2.970547574,TRUE,TRUE,1,2.306570911
sym_5_vae_84,sym_9_mc_5,soc,Cc1c(c2cc([Lr])ccc2)cc(C)c(c3cc([Lr])ccc3)c1,19.92183,15.63875,0.361888,4206.26,0.389923551,0.231186998,0.991041901,2.672448315,TRUE,TRUE,0,3.597025582
sym_5_vae_304,sym_7_mc_4,stp,[Lr]c1c2CCc2c(c2c1CC2)[Lr],27.12717,26.38198,0.389531,3413.22,0.633653061,0.240498126,0.990996192,2.675230308,TRUE,TRUE,1,2.890180763
sym_5_vae_70,sym_7_mc_4,tpt,[Lr]c1nnn(c1)[Lr],19.50821,13.67031,0.573611,3066.58,0.246995841,0.192016877,0.990950888,2.564727722,TRUE,TRUE,1,1.579602137
sym_5_vae_795,sym_5_mc_2,ssa,[Lr]c1ccc(C#Cc2c(C3c4ccccc4c5c6ccccc63)c5c(C#Cc7ccc([Lr])cc7)c8c2c9c%10ccccc%10C8c%11ccccc9%11)cc1,71.65625,69.78808,0.109443,5304.08,0.43539972,0.489859258,0.990920198,3.719594746,TRUE,TRUE,0,4.117631303
sym_5_on_13,sym_5_mc_2,lvtb,[Lr]c1cc2c(cc([Lr])cc3)c3[nH]c2cc1,16.15174,11.74197,0.355452,5195.62,0.358372412,0.318980465,0.990819921,3.266363831,FALSE,FALSE,-1,2.872014689
sym_5_vae_1526,sym_7_mc_4,tpt,CCc1c(CC)c([Lr])[nH]c1c2nc(c3c(CC)c(CC)c([Lr])[nH]3)ccc2,17.72404,14.36137,0.441484,3832.51,0.286449538,0.217074446,0.990772139,2.96286021,TRUE,TRUE,1,3.725384204
sym_5_vae_84,sym_5_mc_2,ssa,[Lr]C#CC12C3C4C2C2C1C3C42C#C[Lr],41.66671,40.20068,0.120562,6410.64,0.458921344,0.508868091,0.990768737,4.217334908,TRUE,TRUE,1,2.449342122
sym_5_on_13,sym_12_mc_11,ftw,[Lr]c1ncc(nc1)[Lr],15.0949,7.09891,0.574273,3945.77,0.220048288,0.206188551,0.9907615,2.946082807,TRUE,TRUE,1,2.387899402
sym_3_vae_456,sym_6_mc_3,pyr,[Lr]c1ccc(c2c1OCO2)[Lr],9.67588,6.77575,0.643752,3885.64,0.227648558,0.185950631,0.990728334,2.711471353,TRUE,TRUE,1,2.280177819
sym_3_on_1,sym_6_mc_3,pyr,[Lr]c1cc(c2ccnc([Lr])c2)ccn1,10.58041,6.4978,0.608427,3929.48,0.2267291,0.218968626,0.990702567,3.170047945,TRUE,TRUE,1,2.686864277
sym_3_vae_192,sym_8_mc_9,the,[Lr]c1c2cccc([Lr])c2ccc1,24.07602,16.8676,0.477495,2874.86,0.449629555,0.225149573,0.990591161,2.353574692,TRUE,TRUE,1,2.015409169
sym_5_on_11,sym_5_mc_2,ssb,[Lr]C1NNC(=C1)[Lr],15.39136,10.26908,0.465082,4230.67,0.365511395,0.247686582,0.99056456,2.50384798,TRUE,TRUE,1,1.652225259
sym_5_vae_196,sym_5_mc_2,nbob,[Lr]n1cc([Lr])nn1,10.87936,8.00222,0.621155,3598.02,0.348978918,0.227047407,0.990510484,2.683347447,TRUE,TRUE,1,1.579602137
sym_3_on_0,sym_6_mc_3,pyr,[Lr]c1[nH]c([Lr])nn1,7.98487,5.88445,0.850827,3271.47,0.217326877,0.171930886,0.99050548,2.466188651,TRUE,TRUE,1,1.467224523
sym_5_on_11,sym_8_mc_8,scu,[Lr]c1cn([Lr])nn1,13.46204,10.94927,0.550392,3766.57,0.34191459,0.279751581,0.990495216,3.086737959,TRUE,TRUE,1,1.579602137
sym_5_vae_1526,sym_7_mc_4,tpt,Cc1c(c2c(C)nn([Lr])c2C)c(C)n([Lr])n1,19.43595,16.14516,0.429242,4059.82,0.256989346,0.208736917,0.990469102,2.694714729,TRUE,TRUE,1,3.13795773
sym_5_vae_795,sym_7_mc_4,tpt,[Lr]N1CCN([Lr])CC1,17.85174,15.40487,0.489656,3680.47,0.260730818,0.198408021,0.990461361,2.69505377,TRUE,TRUE,0,1.392745332
sym_3_vae_456,sym_4_mc_1,ctn,[Lr]c1ccc(C#Cc2c(C3c4ccccc4c5c6ccccc63)c5c(C#Cc7ccc([Lr])cc7)c8c2c9c%10ccccc%10C8c%11ccccc9%11)cc1,39.19556,31.85522,0.0747852,7820.29,0.351032985,0.643075246,0.990392333,4.702839724,TRUE,TRUE,1,4.117631303
sym_5_vae_317,sym_7_mc_4,stp,[Lr]C1=CNC(=CC1)[Lr],25.03385,23.7561,0.340471,4467.81,0.253975643,0.251127419,0.990053591,2.969193452,TRUE,TRUE,1,1.865097662
None,sym_10_mc_10,bct,[Lr]c1c(C)nc(c2nc(C)c([Lr])cc2)cc1,11.52863,7.58623,0.774918,2716.62,0.233548339,0.167120187,0.990019212,2.396870984,TRUE,TRUE,1,2.9209517
sym_5_vae_434,sym_12_mc_11,ftw,[Lr]n1cc(c2cn([Lr])nc2)cn1,15.47927,6.25975,0.640251,3508.7,0.226881289,0.190874461,0.990017097,2.609372725,TRUE,TRUE,1,2.006251072
None,sym_7_mc_4,acs,Cc1c(c2cc(c3c(C)nn([Lr])c3C)ccc2)c(C)n([Lr])n1,14.818,13.15522,0.37987,4950.87,0.290017185,0.228776927,0.989938548,2.554737128,TRUE,TRUE,1,3.642198431
sym_3_vae_192,sym_6_mc_3,pyr,[Lr]c1ccc(c2c1OCO2)[Lr],10.26819,7.96911,0.561719,4320.26,0.234555235,0.201521639,0.989838542,2.718151261,TRUE,TRUE,1,2.280177819
sym_5_vae_317,sym_9_mc_5,soc,[Lr]c1ccc(c2c1cnnc2)[Lr],13.81346,10.24452,0.638473,2783.02,0.310545989,0.174920781,0.989824811,2.156544548,TRUE,TRUE,1,2.884676027
None,sym_3_mc_0,srs,[Lr]c1cc2nc(c3ccc(c4[nH]c5ccc([Lr])cc5n4)cc3)[nH]c2cc1,61.9418,55.58007,0.0290085,6944.19,0.302120347,1.30633176,0.989819498,7.294759865,TRUE,TRUE,1,4.323977373
sym_3_vae_210,sym_9_mc_5,spn,[Lr]N1C=CN([Lr])C1,35.48176,30.19028,0.245485,2884.19,0.560525061,0.236318451,0.989793301,2.107836183,TRUE,TRUE,1,1.450524908
None,sym_4_mc_1,qtz,[Lr]c1ccc(COc2c(C3c4ccccc4c5c6ccccc63)c5c(OCc7ccc([Lr])cc7)c8c2c9c%10ccccc%10C8c%11ccccc9%11)cc1,28.60749,23.4387,0.104146,7256.2,0.377780538,0.530825959,0.989660158,3.865907188,TRUE,TRUE,1,3.935779798
sym_3_vae_561,sym_9_mc_5,spn,[Lr]C1NNC(=C1)[Lr],23.46261,18.81738,0.437568,2617.85,0.431712691,0.132692537,0.989632396,1.212216672,TRUE,TRUE,1,1.652225259
sym_5_vae_218,sym_5_mc_2,nbob,[Lr]c1ccc(C#Cc2c(C3c4ccccc4c5c6ccccc63)c5c(C#Cc7ccc([Lr])cc7)c8c2c9c%10ccccc%10C8c%11ccccc9%11)cc1,33.65145,19.408,0.128464,7304.35,0.34762395,0.482635447,0.989630183,3.910510588,TRUE,TRUE,1,4.117631303
sym_4_on_7,sym_13_mc_12,ith,[Lr]c1ccc(nc1)SSc1ccc(cn1)[Lr],13.64768,8.94093,0.460632,4693,0.31827307,0.282900287,0.98957717,3.014515285,TRUE,TRUE,1,2.265605374
sym_4_on_7,sym_4_mc_1,lcsb,[Lr]c1ccc(C#Cc2c(C3c4ccccc4c5c6ccccc63)c5c(C#Cc7ccc([Lr])cc7)c8c2c9c%10ccccc%10C8c%11ccccc9%11)cc1,32.32914,25.89196,0.104189,7699.92,0.345360054,0.52623768,0.989511939,4.239439317,TRUE,TRUE,1,4.117631303
None,sym_10_mc_10,bct,[Lr]c1[nH]c([Lr])nn1,5.65334,3.61958,1.63795,737.817,0.745058416,0,0.989498322,1.147596209,TRUE,TRUE,1,1.467224523
sym_5_vae_70,sym_3_mc_0,pto,[Lr]C#Cc1c(C2c3ccccc3c4c5ccccc52)c4c(C#C[Lr])c6c1c7c8ccccc8C6c9ccccc79,35.61291,16.0602,0.209117,5745.5,0.428363791,0.338450679,0.989469738,2.895853674,TRUE,TRUE,1,3.910478804
sym_5_vae_434,sym_5_mc_2,rhrb,[Lr]c1ccc(c(c1)c1ccncc1)[Lr],22.44065,7.07831,0.55056,3295.87,0.37799619,0.218497214,0.989443936,2.52488937,TRUE,TRUE,1,2.723660351
sym_5_vae_BR3264,sym_7_mc_4,tpt,[Lr]c1ccc(C#Cc2c(C3c4ccccc4c5c6ccccc63)c5c(C#Cc7ccc([Lr])cc7)c8c2c9c%10ccccc%10C8c%11ccccc9%11)cc1,52.66853,49.52355,0.119203,7354.32,0.260764298,0.448868852,0.989325143,4.108510246,TRUE,TRUE,1,4.117631303
sym_3_on_1,sym_9_mc_5,spn,[Lr]c1cc2ccc3c4c2c(c1)ccc4cc(c3)[Lr],48.71135,42.01234,0.151442,3912.28,0.383459615,0.362769998,0.989309214,3.261125141,TRUE,TRUE,1,3.565568537
sym_5_vae_304,sym_12_mc_11,ftw,[Lr]c1ccc(c2cn([Lr])nn2)cc1,12.15697,7.7745,0.632939,3414.37,0.25420406,0.188109586,0.989290168,2.623980728,TRUE,TRUE,1,2.32837113
None,sym_6_mc_3,nia,[Lr]c1ccc(c2cc3c(cc(c4ccc([Lr])cc4)cc5)c5[nH]c3cc2)cc1,15.14147,11.4578,0.436466,4808.7,0.249324477,0.243512617,0.989263229,3.132365095,FALSE,FALSE,-1,4.084799667
sym_4_vae_153,sym_16_mc_14,gar,[Lr]c1c2cccc([Lr])c2ccc1,10.60319,7.28182,0.902723,2197.15,0.337476178,0.156597359,0.989262818,2.207598137,TRUE,TRUE,1,2.015409169
None,sym_12_mc_11,fcu,Cc1c(c2cn([Lr])nc2)cc(C)c(c3cn([Lr])nc3)c1,12.57165,5.99772,0.675165,3343.02,0.253036258,0.18382508,0.989241297,2.696307506,TRUE,TRUE,1,3.803373197
sym_0_on_14,sym_5_mc_2,she,[Lr]c1cc(c2ccnc([Lr])c2)ccn1,20.11003,10.80554,0.479687,4051.04,0.383131383,0.265107372,0.989201791,2.783261469,TRUE,TRUE,1,2.686864277
sym_5_vae_795,sym_12_mc_11,ftw,[Lr]c1ccc(cc1)c1ccc(cc1)[Lr],16.82914,8.49486,0.470593,4265.61,0.255693434,0.229519888,0.98908408,3.051737772,TRUE,TRUE,1,1.995488133
sym_3_vae_1687,sym_8_mc_8,the,O=C1c2c(c3ccc([Lr])cc31)ccc([Lr])c2,41.75315,28.54258,0.211187,4652.96,0.424359794,0.372924021,0.989068284,3.079841571,TRUE,TRUE,1,3.01227979
sym_5_on_11,sym_9_mc_5,soc,[Lr][Lr],10.09424,7.71244,1.34123,1006.93,0.567546353,0.127481914,0.988999348,1.572226466,TRUE,TRUE,1,1.592330509
sym_4_vae_153,sym_8_mc_8,flu,[Lr]n1cc(ccc(cn([Lr])c2)c3c2cc4)c3c4c1,21.37997,9.13972,0.383985,4794.05,0.331919809,0.313668111,0.988955836,3.323516232,TRUE,TRUE,1,3.305620905
sym_4_on_7,sym_16_mc_14,gar,O=c(n([Lr])c(cccc1)c1n2[Lr])c2=O,10.58202,7.58096,0.930747,2071.92,0.290538231,0.133020088,0.988867747,1.88812837,FALSE,FALSE,-1,1.995010882
sym_5_vae_1038,sym_8_mc_8,scu,C#Cc1c(c2ccc([Lr])cc2)c(C#C)c(C#C)c(c3ccc([Lr])cc3)c1C#C,14.32793,13.00196,0.455413,4098.88,0.596538291,0.277316958,0.988806322,2.934091064,TRUE,TRUE,1,4.226485712
sym_5_vae_434,sym_7_mc_4,tpt,[Lr]c1ccc2c(c1)ccc(c2)[Lr],21.32583,19.39507,0.363822,4590.93,0.246820703,0.265923695,0.988801009,3.304518817,TRUE,TRUE,1,2.479793891
sym_5_vae_1038,sym_7_mc_4,tpt,[Lr]c1ccc(S(=O)(c2ccc([Lr])cc2)=O)cc1,35.64706,33.19238,0.184412,5504.8,0.151012799,0.300595954,0.988782409,3.218203202,TRUE,TRUE,0,2.134460623
sym_5_on_11,sym_12_mc_11,ftw,CCc1c(c2c(CC)n([Lr])nc2CC)c(CC)n([Lr])n1,14.1819,4.1982,0.772348,1870.21,0.278394725,0.161280814,0.988722083,2.622303382,TRUE,TRUE,1,3.573085352
sym_0_on_14,sym_5_mc_2,she,[Lr]c1ccc2c(c1)ccc(c2)[Lr],22.84145,11.7653,0.460067,4054.68,0.428720192,0.285553793,0.988678278,2.966935556,TRUE,TRUE,1,2.479793891
sym_5_vae_1038,sym_7_mc_4,stp,[Lr]c1ccc(c2c1cccc2)[Lr],28.42378,27.48531,0.339219,3598.06,0.415127517,0.272358491,0.988581673,3.093644062,TRUE,TRUE,1,1.748870062
sym_5_vae_70,sym_7_mc_4,tpt,[Lr]c1cc(CC2)c3c(CCc4cc([Lr])cc2c43)c1,33.63412,28.2239,0.252251,4923.06,0.29505966,0.31875277,0.988458039,3.4645108,TRUE,TRUE,1,3.766457726
sym_4_on_6,sym_9_mc_5,iac,[Lr]c1c(C)nn([Lr])c1C,7.69801,5.4285,1.23364,1332.59,0.267063406,0.089042207,0.988440741,1.306193184,TRUE,TRUE,1,2.306570911
sym_3_vae_BR429,sym_9_mc_5,spn,[Lr]c1cc2c(cc([Lr])cc3)c3[nH]c2cc1,34.1451,26.42508,0.243255,3621.45,0.340066639,0.254775003,0.988437064,2.459751401,FALSE,FALSE,-1,2.872014689
sym_5_on_11,sym_7_mc_4,stp,[Lr]c1ccc(NC2=Nc3c(NC2Nc4ccc([Lr])cc4)cccc3)cc1,25.72834,23.85387,0.285404,5035.04,0.259171731,0.288629056,0.988366364,3.423425349,TRUE,TRUE,1,3.700792737
sym_5_on_11,sym_5_mc_2,lvtb,CCc1c(CC)c([Lr])[nH]c1c2nc(c3c(CC)c(CC)c([Lr])[nH]3)ccc2,22.42613,19.28969,0.238778,5729.84,0.364048132,0.318098604,0.988125624,3.02030321,TRUE,TRUE,1,3.725384204
sym_5_vae_218,sym_8_mc_8,scu,[Lr]C1=CNC(=CC1)[Lr],15.59319,13.23489,0.390366,4806.97,0.320882095,0.308731152,0.988114661,3.215236647,TRUE,TRUE,1,1.865097662
sym_5_vae_84,sym_7_mc_4,stp,[Lr]c(c1)cc2c(=O)oc3cc([Lr])cc4c3c2c1oc4=O,14.5352,9.38142,0.396287,5186.21,0.299558406,0.270507713,0.988052241,3.152670184,TRUE,TRUE,1,3.145289611
sym_5_on_11,sym_9_mc_5,soc,[Lr]c1ccc(c2c1OCO2)[Lr],15.23419,12.54866,0.592942,2841.27,0.262730703,0.176361195,0.988046964,2.141069068,TRUE,TRUE,1,2.280177819
sym_5_on_11,sym_9_mc_5,soc,[Lr]C#Cc1c(C2c3ccccc3c4c5ccccc52)c4c(C#C[Lr])c6c1c7c8ccccc8C6c9ccccc79,19.05352,15.29988,0.435054,3213.04,0.326424492,0.209168248,0.98802492,2.547988012,TRUE,TRUE,1,3.910478804
sym_5_vae_1526,sym_5_mc_2,ssa,[Lr]c1c(C)cc(OC(C)[Lr])cc1C,19.81123,18.24856,0.343076,4527.47,0.385295964,0.232061541,0.98802089,2.298602171,TRUE,TRUE,1,2.439262198
sym_4_vae_2723,sym_9_mc_5,iac,[Lr]c1c(C)nn([Lr])c1C,10.77236,7.80136,0.896276,2240.57,0.360117076,0.143710639,0.987988969,1.835908119,TRUE,TRUE,1,2.306570911
sym_5_vae_84,sym_5_mc_2,lvtb,[Lr]c1ccc2c(c1)Cc1c2ccc(c1)[Lr],24.68738,18.53703,0.197093,6149.57,0.43615394,0.416527468,0.987789859,3.56568824,TRUE,TRUE,1,2.960779783
sym_3_vae_165,sym_6_mc_3,pyr,[Lr]C1NNC(=C1)[Lr],10.64676,7.63419,0.601491,4244.01,0.230586375,0.190563533,0.987770638,2.705695062,TRUE,TRUE,1,1.652225259
sym_5_vae_70,sym_9_mc_5,soc,[Lr]c1cc2[nH]c3cc([Lr])ccc3c2cc1,23.42333,16.52474,0.419934,3296.98,0.368769299,0.189676963,0.987755564,2.163021516,TRUE,TRUE,1,2.975424748
sym_5_on_11,sym_7_mc_4,stp,[Lr]/C=C/c1c2ccccc2c(/C=C/[Lr])c3c1cccc3,29.783,27.44233,0.246621,5150.98,0.274683093,0.326303187,0.987735794,3.464757371,TRUE,TRUE,1,2.715994867
